boxID,magnification,imageName,specimenNR,formation,zh,oh,ow.m,ow.b,o.side,mpw.b,cw.m,cw.b,cw.d,c.side,zh.zw,oh.ow,ln.zh,ln.mpw.b,ln.cw.m,ln.cw.d,ln.ow.m,ln.oh,ln.o.side,ln.c.side
586_1012_493_597,x30,026i_CC_2_15v_x30.BSE,026iCC,NKBS,664.887506,0.092793441,494.5018973,407.7109963,270.8392416,233.1409293,594.4282866,384.4176198,547.2605032,311.03885,1.214937863,0.00018765,6.499617862,5.451643117,6.387600081,6.304924929,6.203550988,-2.377379325,5.60152544,5.739917824
82_1285_391_590,x30,026i_CC_2_15v_x30.BSE,026iCC,NKBS,733.5665621,0.105199139,439.0834538,357.5378692,297.5678649,205.2847728,336.6498411,179.6255974,402.8059227,290.8687665,1.82114145,0.000239588,6.597918339,5.324398151,5.819043343,5.998454865,6.084689495,-2.251900166,5.695642316,5.672872191
655_1171_359_454,x30,027i_CC_1_15v_x30.BSE,027iCC,NKBS,547.4396017,0.105516015,383.0160621,323.6764082,222.7508479,168.6158607,387.4515773,237.5607269,397.7445425,233.4776373,1.376359807,0.000275487,6.305252139,5.127623114,5.959590879,5.985809946,5.948076926,-2.248892541,5.406053873,5.453086301
940_628_384_446,x30,027i_CC_1_15v_x30.BSE,027iCC,NKBS,621.6721575,0.111629167,391.7534845,284.767041,220.8747288,157.6317919,319.791592,160.812793,350.4105111,289.2591635,1.774125313,0.000284947,6.432412876,5.060261882,5.767669509,5.859105356,5.970632776,-2.192572914,5.397595703,5.667323046
238_1055_375_488,x30,027i_CC_1_15v_x30.BSE,027iCC,NKBS,610.5632861,0.098387767,422.4551359,361.841719,243.3665872,161.7498449,419.6905274,254.7728669,447.3438793,264.4121977,1.364863396,0.000232895,6.414381951,5.086050975,6.0395176,6.103327604,6.046083254,-2.3188388,5.494568896,5.57750924
746_475_418_512,x30,027i_CC_2_15v_x30.BSE,027iCC,NKBS,729.6416929,0.113499676,386.1386139,313.3228419,280.7508996,191.2198804,397.1381903,223.6262814,402.3459672,313.4028285,1.813468389,0.000293935,6.592553582,5.253423972,5.984284306,5.997312333,5.956196408,-2.175955301,5.637467798,5.747489355
215_286_441_574,x30,027i_CC_2_15v_x30.BSE,027iCC,NKBS,710.5776112,0.090550271,460.6562072,406.4902769,265.6143222,175.7638779,509.4949626,296.2448376,547.1037438,340.7244291,1.298798663,0.000196568,6.566078176,5.169141492,6.233419966,6.304638444,6.13265201,-2.401850097,5.58204534,5.831074025
437_732_395_552,x30,027i_CC_2_15v_x30.BSE,027iCC,NKBS,686.6054859,0.094967708,436.8077504,380.9058432,235.389894,180.7815839,431.9557128,219.9738671,472.2500125,323.3306729,1.453902526,0.000217413,6.531759871,5.197289584,6.068323066,6.157508533,6.079493168,-2.354218361,5.461243263,5.778675555
620_66_452_532,x30,027i_CC_2_15v_x30.BSE,027iCC,NKBS,684.8562557,0.092658358,465.1768059,390.7303642,254.8763494,193.548248,410.0286521,208.3263895,464.1923284,311.9714529,1.475371767,0.00019919,6.529208971,5.265526825,6.01622704,6.140298967,6.142417561,-2.378836122,5.540778523,5.742911686
1048_225_421_534,x30,027i_CC_2_15v_x30.BSE,027iCC,NKBS,652.5729814,0.104243042,402.3459672,337.0419125,256.9623575,169.0030018,416.1099768,207.3306098,435.5716762,286.5073213,1.498198843,0.000259088,6.480922982,5.129916477,6.030949593,6.076659367,5.997312333,-2.261030167,5.548929605,5.65776409
521_800_384_611,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,768.2399903,0.109932932,418.9762153,329.1613903,296.9797689,172.5428828,383.2399452,215.0349275,423.8901034,360.5434446,1.812356514,0.000262385,6.644102172,5.150645802,5.948661282,6.049474232,6.037814153,-2.207884807,5.693664018,5.887612462
720_1095_411_570,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,769.0990569,0.107403569,420.711181,330.5318013,276.6305762,170.4788985,381.5986531,215.5913912,422.9737014,378.4539569,1.818314128,0.000255291,6.645219774,5.138611526,5.94436941,6.047310005,6.041946567,-2.231161863,5.622682956,5.936094419
1199_522_342_553,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,728.685667,0.112304519,359.9516415,299.6765094,231.197595,157.761299,321.4477402,168.0415791,371.2871287,373.5614232,1.962593396,0.000311999,6.591242455,5.061083125,5.772834981,5.916975695,5.885969693,-2.186541182,5.443272734,5.923082444
1072_830_338_607,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,792.1892113,0.117467953,361.570699,293.423284,274.424753,158.4931742,332.3761704,178.4926374,371.5840397,395.6362681,2.131924751,0.000324882,6.674800266,5.065711527,5.806267371,5.917775056,5.890457594,-2.141589719,5.614677099,5.980495274
992_1666_442_572,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,813.7589303,0.109360256,438.9376907,328.3206402,300.5582684,173.0156903,383.5524521,196.7021618,415.6319866,386.1446362,1.957883312,0.000249148,6.701664168,5.153382286,5.949476384,6.029800221,6.084357468,-2.213107749,5.70564164,5.956212005
792_510_394_466,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,643.301969,0.106222365,419.5250451,331.4696454,265.2832069,166.2085656,401.3023543,246.1457738,420.1217725,279.921738,1.531227399,0.000253197,6.466614239,5.113243419,5.994715144,6.040544604,6.039123226,-2.242220595,5.58079796,5.634510057
451_122_445_516,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,756.3824361,0.107818395,422.1746523,335.2272764,288.4684931,177.0604763,381.4166446,186.7094447,425.7457722,355.9262292,1.776605865,0.000255388,6.628547116,5.176491348,5.943892333,6.053842389,6.045419096,-2.227306993,5.66458587,5.874723488
933_1371_389_528,x30,028_CC_1_15v_x30_BSE,028CC,NKBS,738.2898035,0.118632096,389.8338044,290.6165012,277.9317228,141.9525622,350.4299381,182.5652368,376.7655956,345.6625918,1.959546763,0.000304315,6.604336435,4.955492933,5.859160795,5.931623232,5.965720506,-2.131728204,5.627375482,5.845463131
791_1659_367_557,x30,028_CC_2_15v_x30_BSE,028CC,NKBS,696.7527453,0.107338706,395.6337304,320.1702879,249.7639442,165.0165017,372.2247055,197.2068019,411.6359704,347.1021481,1.692643003,0.000271308,6.546430606,5.106045479,5.919497719,6.020139392,5.98048886,-2.231765965,5.520516248,5.849619112
549_1331_391_588,x30,028_CC_2_15v_x30_BSE,028CC,NKBS,765.7210212,0.113344993,376.5053185,312.5266166,291.6480119,148.4231473,390.3329226,198.0266775,423.7294745,368.3900249,1.807098791,0.000301045,6.640817901,5.000067298,5.967000023,6.04909522,5.930932173,-2.177319078,5.675547636,5.909142227
764_2008_441_573,x30,028_CC_2_15v_x30_BSE,028CC,NKBS,761.9403552,0.102999622,426.001533,335.5479807,245.9976008,191.4475909,391.6596359,198.8568667,429.867195,404.7504807,1.77250175,0.000241782,6.635868279,5.254614095,5.970393187,6.063476312,6.054442945,-2.273029958,5.505321783,6.00327078
928_719_498_499,x30,028_CC_2_15v_x30_BSE,028CC,NKBS,727.1013564,0.116683228,402.5760107,306.9706138,303.4181007,155.4048982,365.7601089,175.1663962,399.2308173,326.171264,1.821255587,0.000289841,6.589065885,5.046033958,5.901977678,5.989539739,5.997883925,-2.148292472,5.715111725,5.787422593
803_1045_450_464,x30,028_CC_2_15v_x30_BSE,028CC,NKBS,740.5270644,0.115181303,393.6015439,300.021602,278.1588781,167.3270581,393.8090376,211.903292,391.3431657,355.5116172,1.892270338,0.000292634,6.607362182,5.119950329,5.975866116,5.969584837,5.975339088,-2.161247843,5.628192455,5.873557927
1249_1134_417_459,x30,028_CC_2_15v_x30_BSE,028CC,NKBS,652.8837796,0.115251342,377.603046,288.4958538,251.329976,156.4527013,349.8349835,163.3996699,387.1457347,324.6186396,1.686403132,0.000305218,6.481399134,5.052753736,5.857461568,5.958801197,5.933843501,-2.160639953,5.526766721,5.782651077
328_1417_395_562,x30,028i_CV_1_15v_x30.BSE,028iCV,NKBS,735.2739797,0.108120352,404.546292,321.5493784,253.7332105,171.6171617,390.3329226,226.6019675,412.7194335,350.1264813,1.78153467,0.000267263,6.600243191,5.145266192,5.967000023,6.022768024,6.002766173,-2.224510306,5.536283363,5.858294464
266_787_413_580,x30,028i_CV_1_15v_x30.BSE,028iCV,NKBS,765.7210212,0.099391023,427.4437066,363.0363036,281.9744766,199.6972406,409.2941518,229.3788731,457.4559827,370.0856367,1.673868198,0.000232524,6.640817901,5.296802423,6.014434095,6.125680667,6.057822599,-2.308693485,5.641816558,5.913734429
1129_1047_397_503,x30,028i_CV_1_15v_x30.BSE,028iCV,NKBS,704.6900206,0.110661494,376.2520986,310.3012349,272.1266834,178.2178218,332.1794884,166.625816,402.7619791,324.4262003,1.749643852,0.000294115,6.557758019,5.18300652,5.805675451,5.998345765,5.930259394,-2.201279342,5.606267706,5.782058085
799_758_382_569,x30,028i_CV_1_15v_x30.BSE,028iCV,NKBS,742.5155826,0.10889095,396.2080225,315.6132029,264.9340657,196.5428972,396.0430418,211.3822096,407.6442022,360.0468279,1.821479561,0.000274833,6.610043857,5.280880714,5.981522897,6.010394741,5.981939383,-2.217408353,5.579480986,5.8862341
460_1667_490_502,x30,028i_CV_1_15v_x30.BSE,028iCV,NKBS,796.3871437,0.112135818,409.1610696,314.0043332,280.0693691,173.1965909,432.9914773,245.6086452,431.5773076,395.9483148,1.845294295,0.000274063,6.680085429,5.154427313,6.070718045,6.067446655,6.014108892,-2.188044484,5.635037319,5.981283685
634_1135_366_548,x30,028i_CV_2_15v_x30.BSE,028iCV,NKBS,691.0232253,0.115990274,358.3290683,301.7952869,258.0164358,183.7694178,335.0200764,174.5902662,371.4667699,332.473756,1.860255832,0.000323698,6.538173434,5.213681807,5.814190459,5.917459412,5.881451749,-2.154248938,5.553023288,5.806560928
949_837_374_521,x30,028i_CV_2_15v_x30.BSE,028iCV,NKBS,609.5902549,0.110589436,368.2863704,305.4410425,227.1326795,163.3746706,349.8505507,211.227568,360.28057,277.9447487,1.691987594,0.000300281,6.412787018,5.096046156,5.857506065,5.886883089,5.908860816,-2.201930713,5.425534338,5.627422348
90_1025_486_595,x30,028i_CV_2_15v_x30.BSE,028iCV,NKBS,673.7140982,0.109923124,374.6456098,323.1501766,240.9424877,172.0054632,331.6831683,160.2785157,386.6460236,321.7232118,1.742457072,0.000293406,6.512805834,5.147526239,5.804180201,5.957509607,5.925980539,-2.207974032,5.484558265,5.773691585
798_125_475_552,x30,028i_CV_2_15v_x30.BSE,028iCV,NKBS,596.4313666,0.094904158,406.871936,348.2942909,198.9989587,176.2898404,380.9701776,213.4014939,401.4007323,284.440788,1.485875133,0.000233253,6.390964175,5.172129461,5.942721098,5.994960261,6.008498482,-2.354887762,5.293299592,5.650525105
435_1708_353_453,x30,028i_CV_2_15v_x30.BSE,028iCV,NKBS,641.3221497,0.120966183,340.1462057,284.9868904,252.6893638,141.9525622,327.0908461,166.6013008,362.1726902,295.734636,1.770763415,0.00035563,6.463531904,4.955492933,5.790237949,5.892121143,5.829375542,-2.112244248,5.532160923,5.689462552
765_817_418_732,x30,030_CC_1_15v_x30_BSE,030CC,NKBS,922.7314944,0.113372494,434.2474379,351.6245714,389.4529304,186.5343498,443.8974566,295.4210196,434.0059479,380.7962869,2.126080296,0.000261078,6.827338287,5.228615403,6.095593582,6.073058239,6.073614505,-2.177076473,5.964743012,5.942264552
184_741_353_664,x30,030_CC_1_15v_x30_BSE,030CC,NKBS,864.9131792,0.126803488,379.5379538,295.6743924,361.5984197,150.2465959,295.5776757,169.2284251,337.4254585,343.2377093,2.56327185,0.0003341,6.762629131,5.012277917,5.688931664,5.821344622,5.938954602,-2.06511673,5.890534258,5.838423237
1191_478_401_648,x30,030_CC_1_15v_x30_BSE,030CC,NKBS,841.2815738,0.107879472,441.0357361,355.4296095,349.6161837,190.7993266,328.1547212,196.7852052,408.0714953,349.1506081,2.061603379,0.000244605,6.734926412,5.251222229,5.793485208,6.011442393,6.089125907,-2.226740676,5.856835935,5.855503371
593_421_450_679,x30,030_CC_1_15v_x30_BSE,030CC,NKBS,827.8452097,0.09805879,475.8916839,412.7953013,373.7512603,210.0381995,497.1627064,338.7704783,526.4026403,342.3889152,1.572646386,0.000206053,6.718826192,5.347289417,6.20891735,6.266066396,6.165190274,-2.322188087,5.923590497,5.83594727
623_1222_423_753,x30,030_CC_1_15v_x30_BSE,030CC,NKBS,974.4709958,0.103082684,461.0579956,389.0471823,379.7550999,191.3337695,390.0991495,211.3822096,459.3272191,424.2328659,2.121518071,0.000223579,6.881894755,5.254019387,5.966400936,6.129762852,6.133523839,-2.272223856,5.939526571,6.050282517
85_1078_412_714,x30,030_CC_2_15v_x30_BSE,030CC,NKBS,803.3253465,0.108857306,448.8721842,366.3514997,357.8219081,165.0495017,429.8545255,282.4868518,448.8570179,300.0031305,1.789713237,0.000242513,6.688759796,5.106245439,6.063446839,6.106704391,6.106738179,-2.21771737,5.880035399,5.70379291
691_945_397_553,x30,030_CC_2_15v_x30_BSE,030CC,NKBS,748.6677017,0.116335211,409.8426589,337.0419125,356.1271686,159.6913038,399.5035532,276.8394657,417.7558225,290.4586574,1.792117934,0.000283853,6.618295229,5.0732426,5.990222659,6.034897105,6.015773327,-2.151279507,5.875287882,5.671461251
911_467_483_738,x30,030_CC_2_15v_x30_BSE,030CC,NKBS,866.0662787,0.115218866,420.8826668,326.0234995,362.4018793,154.305871,427.9816781,305.7929871,397.2101788,365.9611647,2.180372823,0.000273755,6.76396144,5.038936808,6.059080387,5.984465558,6.042354094,-2.160921781,5.89275376,5.90252722
326_728_380_678,x30,030_CC_2_15v_x30_BSE,030CC,NKBS,929.8573712,0.106087491,452.9785628,382.47536,381.8341469,152.5398831,398.9203535,264.6496357,437.6049705,405.3845894,2.12487845,0.0002342,6.83503121,5.027426091,5.988761782,6.08131661,6.115844802,-2.243491142,5.944986344,6.00483622
279_1430_426_607,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,876.313758,0.106968415,432.4219564,357.8119438,320.3850692,154.0320987,436.0933771,269.70482,457.1433653,403.9982409,1.916934215,0.00024737,6.775724198,5.037161014,6.077856388,6.124997051,6.069401862,-2.235221673,5.769523614,6.001410524
836_1461_412_619,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,795.8125028,0.103964972,420.6140826,356.7449153,285.1729558,163.6660916,448.6628441,262.8065881,455.9773525,391.0168598,1.745289538,0.000247174,6.679363609,5.097828326,6.106271702,6.122443143,6.041715745,-2.263701248,5.653095859,5.968750679
622_354_475_581,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,776.8054321,0.10031117,433.7203774,372.3124822,317.021283,154.7376199,425.1313186,244.246721,482.1108963,340.4317369,1.611258816,0.000231281,6.65518991,5.041730908,6.052398106,6.178174163,6.072400035,-2.299478224,5.75896891,5.830214626
637_1112_401_611,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,824.3065658,0.102797067,427.9307749,363.7706345,296.6347539,163.5745581,436.5458453,292.6427038,465.4518524,400.3952224,1.770981384,0.000240219,6.714542507,5.097268899,6.078893399,6.143008659,6.058961442,-2.274998458,5.692501597,5.992452115
932_740_433_519,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,705.6168128,0.097609505,434.3070056,375.2991886,278.7354128,165.5437123,406.7983104,242.8491292,460.5024896,307.5733722,1.532275783,0.000224748,6.559072332,5.109235282,6.008317511,6.132318262,6.07375167,-2.326780405,5.630262991,5.728713667
379_732_407_601,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,838.7400983,0.103566938,438.9718098,368.0792851,333.2805002,155.1506175,469.2159423,291.6266935,505.0825988,380.8899839,1.660599871,0.000235931,6.731900883,5.044396371,6.151063094,6.224721978,6.084435196,-2.267537135,5.808984478,5.942510577
102_1068_456_594,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,792.582692,0.095937363,458.0597714,407.9246638,323.6090534,174.9875319,470.3172945,309.215563,506.2377088,358.4682402,1.565633453,0.000209443,6.675296844,5.164714725,6.153407562,6.227006339,6.126999681,-2.34405977,5.779536162,5.881840065
1188_1092_433_501,x30,030i_CV_1_15v_x30.BSE,030iCV,NKBS,683.5050429,0.098693923,434.4668577,355.8928149,246.2754093,179.1398348,421.3320809,234.6950059,447.2221199,329.9161857,1.528334607,0.000227161,6.527234034,5.188166701,6.043421313,6.103055384,6.074119665,-2.315731901,5.50645046,5.798838639
248_745_440_521,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,752.5657117,0.092858005,467.9403637,400.568848,286.849639,172.2585754,489.3511423,307.1479766,510.1679372,346.104199,1.475133298,0.00019844,6.623488317,5.148996693,6.193080314,6.23473996,6.14834086,-2.376683775,5.658958173,5.846739883
531_1120_407_597,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,751.4123841,0.099938052,440.745453,363.339957,278.3889207,173.2987556,409.6731987,246.4442865,460.5970911,340.4754634,1.631387602,0.000226748,6.621954614,5.155017016,6.015359766,6.132523672,6.088467505,-2.303204768,5.629019131,5.830343063
740_766_437_560,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,717.2582288,0.09477069,445.8072811,375.0342634,259.5382689,178.2942019,414.7662769,225.2036974,477.7220598,338.4655457,1.501413247,0.000212582,6.575435927,5.183435006,6.027715174,6.169029098,6.099886753,-2.356295097,5.558904163,5.824422302
10_1108_486_580,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,768.778569,0.0957208,462.0962962,398.8384326,305.6119103,177.6745785,523.8539747,317.5570972,540.0781114,356.6529955,1.423458112,0.000207145,6.644802981,5.179953666,6.261212971,6.29171378,6.135773303,-2.346319659,5.72231603,5.876763308
1160_1639_458_497,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,692.0253807,0.109599026,389.410974,310.4986206,255.0753445,143.4884667,297.7119045,160.812793,344.9200165,294.0856555,2.00633581,0.000281448,6.539622632,4.966254661,5.696126256,5.843312554,5.964635274,-2.210926794,5.54155897,5.68387107
612_1790_479_574,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,802.063381,0.100799677,440.4240658,364.2493983,284.779675,177.4215189,359.1147329,172.7558063,461.816303,388.4806105,1.736758481,0.00022887,6.687187633,5.178528364,5.883641928,6.135167199,6.087738049,-2.294620131,5.651715811,5.96224326
826_1467_384_511,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,729.7928245,0.105648631,413.167841,341.5323377,284.768601,174.3951976,377.8445505,224.9133148,422.8803421,312.8052124,1.725766728,0.000255704,6.592760692,5.161323974,5.934482869,6.04708926,6.023853905,-2.247636497,5.651676924,5.745580672
302_1487_460_574,x30,030i_CV_2_15v_x30.BSE,030iCV,NKBS,771.2698996,0.094712838,462.461506,398.5959849,282.176391,185.8323206,483.5293246,303.1501799,532.0394068,357.2398652,1.449648071,0.000204802,6.648038377,5.224844765,6.181111964,6.276717559,6.136563323,-2.356905721,5.642532376,5.878407447
947_602_386_672,x30,031_CV_2_15v_x35_BSE,031CV,NKBS,866.9713218,0.11163591,433.3623642,344.2483118,336.4997031,178.4926374,400.701386,246.2287303,445.6209444,393.4084674,1.945535399,0.000257604,6.765005899,5.184547353,5.993216476,6.09946869,6.071574247,-2.192512504,5.818597267,5.974848429
582_921_411_632,x30,031_CV_2_15v_x35_BSE,031CV,NKBS,837.739552,0.113765862,411.4837932,335.4749358,328.8438677,156.9045763,382.9129607,250.9607502,409.3540246,368.8770121,2.046491549,0.000276477,6.730707255,5.055637826,5.947807707,6.014580367,6.019769635,-2.173612788,5.795583072,5.910463288
817_1231_408_573,x30,031_CV_2_15v_x35_BSE,031CV,NKBS,679.4713509,0.121960257,375.8973043,305.4410425,327.3985348,148.6614605,439.3903286,312.3174346,414.2735905,279.5027164,1.640151259,0.000324451,6.521315071,5.001671643,6.085388149,6.026526602,5.929315979,-2.104060052,5.79117819,5.633012011
286_1272_382_564,x30,031_CV_2_15v_x35_BSE,031CV,NKBS,785.9169673,0.113437107,397.9088177,331.2231018,321.232926,178.9801566,432.9757548,272.0771342,429.6422572,369.1516227,1.829235728,0.000285083,6.666851147,5.187274943,6.070681733,6.062952902,5.986222878,-2.176506721,5.772166486,5.911207461
310_569_422_683,x30,031_CV_2_15v_x35_BSE,031CV,NKBS,867.0969475,0.104213492,438.9438944,363.9951334,309.8233327,194.8313154,430.4432592,257.1929217,465.9196433,449.9316866,1.86104398,0.000237419,6.76515079,5.272134135,6.064815513,6.14401318,6.084371602,-2.261313676,5.736002241,6.109095764
999_1258_400_594,x30,031i_CC_1_15v_x30.BSE,031iCC,NKBS,803.5761463,0.114498618,432.4565896,325.2834815,324.441541,189.1581502,335.8116217,194.0891515,393.6465102,330.4978326,2.041364843,0.000264763,6.689071949,5.242583439,5.816550353,5.975453324,6.06948195,-2.167192524,5.782105369,5.800600101
136_1193_468_544,x30,031i_CC_1_15v_x30.BSE,031iCC,NKBS,666.9035295,0.107715826,420.4424873,343.7614954,302.8886766,210.8404676,376.5017022,210.4526553,432.3621289,262.7932759,1.542465181,0.000256196,6.502645402,5.35110177,5.930922568,6.069263499,6.041307698,-2.228258765,5.713365334,5.5713677
917_1619_418_597,x30,031i_CC_1_15v_x30.BSE,031iCC,NKBS,751.7294086,0.104085641,440.4209744,364.7760594,324.026826,209.7722585,416.6397077,253.5139014,463.5671572,307.5502995,1.621619213,0.000236332,6.62237643,5.346022459,6.032221838,6.138951266,6.087731029,-2.262541245,5.780826309,5.72863865
